168483
168469
168436
168410
168380
168306
168302
168226
168221
168217
168207
168203
168195
168185
168157
168129
168099
168092
168018
167917
143975
143869
143735
143615
143567
142651
142565
142382
140090
138266
137980
137978
137976
137974
137972
137800
137088
136766
133205
132905
132643
132635
132435
132367
132351
132197
132181
132034
131842
131838
131644
131634
131606
131364
131352
131116
131114
131046
131026
130792
130784
128695
128145
127659
127381
127129
127067
126959
126799
126721
126657
126653
126467
126124
125318
125174
124856
124788
124690
124068
153266
123546
123105
122643
122605
122439
122305
122205
122191
122159
121963
121505
121389
121235
121229
121169
120953
120951
120911
120907
120835
120743
120663
120623
120271
119072
118486
115976
115760
115756
115251
110522
110462
108198
108196
107018
106724
106574
106568
106346
98705
98623
98567
97771
97691
96481
147418
146362
145988
145275
145195
144399
95167
95145
94919
94903
94895
94813
94573
